Price,Close,High,Low,Open,Volume
Ticker,NEAR-USD,NEAR-USD,NEAR-USD,NEAR-USD,NEAR-USD
Date,,,,,
2022-01-01,15.16956615447998,15.304882049560547,14.45387077331543,14.619370460510254,370791399
2022-01-02,14.410520553588867,15.237680435180664,14.256237030029297,15.167922019958496,410369752
2022-01-03,16.429792404174805,16.440658569335938,13.965785026550293,14.412611961364746,884732168
2022-01-04,16.01405906677246,17.598798751831055,15.986469268798828,16.431238174438477,1490728084
2022-01-05,15.379839897155762,17.19932746887207,14.076664924621582,16.02372932434082,1191724382
2022-01-06,15.979598999023438,16.25820541381836,14.834879875183105,15.374523162841797,1241573463
2022-01-07,15.014782905578613,15.978629112243652,14.373098373413086,15.9714994430542,1065372107
2022-01-08,13.843600273132324,15.488062858581543,13.389331817626953,15.017353057861328,744748469
2022-01-09,13.517175674438477,14.287505149841309,13.146944999694824,13.84445571899414,556324777
2022-01-10,15.47887134552002,15.479073524475098,13.226158142089844,13.519072532653809,1381002723
2022-01-11,18.082441329956055,18.242713928222656,15.312281608581543,15.486735343933105,1669483923
2022-01-12,17.526771545410156,18.733646392822266,17.427000045776367,18.077869415283203,1232115258
2022-01-13,19.5316104888916,19.821645736694336,17.216960906982422,17.53078842163086,1627065033
2022-01-14,20.199886322021484,20.378591537475586,18.521631240844727,19.563682556152344,1576251892
2022-01-15,19.31635856628418,20.199892044067383,19.097997665405273,20.181196212768555,675898204
2022-01-16,20.0760440826416,20.418344497680664,18.825698852539062,19.317222595214844,892671179
2022-01-17,17.754016876220703,20.13576889038086,17.429899215698242,20.094078063964844,882444700
2022-01-18,17.712980270385742,18.16632080078125,16.810569763183594,17.749889373779297,912723778
2022-01-19,16.223756790161133,17.814138412475586,16.19400405883789,17.713817596435547,854337951
2022-01-20,15.229668617248535,17.501201629638672,15.223919868469238,16.225975036621094,475436697
2022-01-21,13.215639114379883,15.66174602508545,12.117807388305664,15.251005172729492,1079512102
2022-01-22,11.368858337402344,13.483109474182129,10.348212242126465,13.219466209411621,1080867513
2022-01-23,11.737621307373047,12.538949012756348,10.889636993408203,11.38099479675293,889056178
2022-01-24,10.695352554321289,11.730940818786621,9.57310962677002,11.730940818786621,1045385509
2022-01-25,12.146360397338867,12.417889595031738,10.022811889648438,10.698741912841797,927723142
2022-01-26,11.309765815734863,12.840001106262207,10.805794715881348,12.143058776855469,1091196534
2022-01-27,10.534784317016602,11.691951751708984,9.978489875793457,11.302099227905273,669340655
2022-01-28,10.76346492767334,10.880067825317383,10.083996772766113,10.521099090576172,541285176
2022-01-29,11.037259101867676,11.321319580078125,10.672167778015137,10.764655113220215,415561035
2022-01-30,10.339154243469238,11.134617805480957,10.301112174987793,11.040860176086426,342122327
2022-01-31,11.123330116271973,11.28684139251709,10.097758293151855,10.343806266784668,412092932
2022-02-01,11.21920394897461,11.488932609558105,10.990645408630371,11.12317943572998,422090404
2022-02-02,10.938343048095703,11.924919128417969,10.933663368225098,11.220762252807617,536722607
2022-02-03,10.915298461914062,10.97098445892334,10.509542465209961,10.924878120422363,456034563
2022-02-04,13.019286155700684,13.089936256408691,10.863662719726562,10.9142484664917,847998848
2022-02-05,12.860252380371094,13.511797904968262,12.637292861938477,13.002358436584473,828626483
2022-02-06,13.497612953186035,13.948390007019043,12.763466835021973,12.856810569763184,771367393
2022-02-07,13.490219116210938,14.040684700012207,13.097805976867676,13.501155853271484,771928257
2022-02-08,12.805156707763672,13.71004581451416,12.219082832336426,13.495022773742676,767555607
2022-02-09,12.979496955871582,13.062664031982422,12.148209571838379,12.792945861816406,491441598
2022-02-10,11.8053617477417,12.999642372131348,11.764018058776855,12.98409652709961,639062880
2022-02-11,10.879682540893555,12.313804626464844,10.683350563049316,11.809586524963379,605764786
2022-02-12,10.776313781738281,11.239407539367676,10.452336311340332,10.878475189208984,459161863
2022-02-13,10.42464542388916,10.917485237121582,10.156991004943848,10.77334976196289,344812973
