Price,Close,High,Low,Open,Volume
Ticker,BCH-USD,BCH-USD,BCH-USD,BCH-USD,BCH-USD
Date,,,,,
2022-01-01,444.4561767578125,445.12042236328125,430.4936218261719,430.698974609375,5200720289
2022-01-02,447.8326416015625,451.70733642578125,443.3173828125,444.42242431640625,5266233006
2022-01-03,434.94384765625,447.8177795410156,432.5278015136719,447.8177795410156,5175856851
2022-01-04,427.5243225097656,438.9859313964844,427.22998046875,434.9792785644531,5170910046
2022-01-05,401.572509765625,432.0910949707031,394.7982482910156,427.5313415527344,5222363057
2022-01-06,400.6392517089844,401.9890441894531,389.133056640625,401.5289306640625,4606482593
2022-01-07,386.0583190917969,400.7229309082031,378.25787353515625,400.5964050292969,5495287581
2022-01-08,374.2579650878906,390.9888916015625,365.2764587402344,386.0547790527344,4940762099
2022-01-09,377.10284423828125,380.7779541015625,369.9472961425781,374.2613525390625,4998528088
2022-01-10,364.0692138671875,378.14141845703125,350.5097961425781,377.1104431152344,5091316579
2022-01-11,369.83074951171875,374.38616943359375,362.8907775878906,364.064697265625,4883845879
2022-01-12,383.91363525390625,385.31512451171875,368.9432373046875,369.8577575683594,4878392863
2022-01-13,377.5850524902344,391.2665710449219,377.5850524902344,383.9088439941406,4820513787
2022-01-14,386.1727600097656,392.7408447265625,377.00518798828125,377.60809326171875,4865794221
2022-01-15,391.1540832519531,392.84881591796875,384.4070129394531,386.18988037109375,4761528715
2022-01-16,388.71160888671875,393.0111999511719,384.2950134277344,391.14361572265625,4738253300
2022-01-17,381.10382080078125,389.2840881347656,374.0353088378906,388.7239990234375,4688459028
2022-01-18,382.0470275878906,394.5392761230469,376.2998046875,381.0854797363281,4921110719
2022-01-19,370.5811767578125,384.1370849609375,367.4389343261719,382.05755615234375,4722885424
2022-01-20,358.10833740234375,383.70672607421875,358.033935546875,370.5032043457031,4652760962
2022-01-21,315.2086486816406,359.88275146484375,311.09954833984375,358.2214050292969,4998844753
2022-01-22,291.4414978027344,318.03399658203125,271.4568786621094,315.29010009765625,5502585985
2022-01-23,301.8079528808594,302.6041564941406,285.6424865722656,291.51531982421875,5029208794
2022-01-24,292.2291259765625,302.081787109375,262.5016784667969,301.8553771972656,5138719653
2022-01-25,292.23382568359375,294.0927429199219,285.4053955078125,292.208984375,4865661412
2022-01-26,289.95135498046875,312.758056640625,286.219482421875,292.1972961425781,4789506698
2022-01-27,289.5102844238281,293.70867919921875,279.4674072265625,289.8567199707031,4450566226
2022-01-28,296.7961120605469,296.8013916015625,282.9716491699219,289.46710205078125,4402414050
2022-01-29,298.87139892578125,301.1580505371094,292.78759765625,296.79400634765625,4549035847
2022-01-30,290.500732421875,301.1792297363281,288.5914306640625,298.9230651855469,4393440670
2022-01-31,285.5392761230469,290.51416015625,279.07098388671875,290.509033203125,4272814799
2022-02-01,288.1484375,290.81207275390625,283.4860534667969,285.5138854980469,4243564723
2022-02-02,278.5903625488281,296.18621826171875,278.2166442871094,288.1630554199219,4304273528
2022-02-03,279.9759216308594,279.9759216308594,271.9233093261719,278.5341796875,4185575167
2022-02-04,305.9831237792969,306.16510009765625,277.0716247558594,279.9513854980469,4426537277
2022-02-05,320.8785400390625,327.2886047363281,303.47772216796875,306.00537109375,4737535933
2022-02-06,325.0093688964844,327.67352294921875,315.5516357421875,320.8395080566406,4528068784
2022-02-07,342.7969055175781,343.30523681640625,319.2076721191406,325.00732421875,4714385327
2022-02-08,336.2540283203125,355.26422119140625,326.70709228515625,342.8682861328125,4364847778
2022-02-09,345.8336486816406,347.2877197265625,329.99285888671875,336.0909118652344,4141759132
2022-02-10,341.83203125,361.35870361328125,337.94122314453125,345.8537902832031,4400654964
2022-02-11,320.5527038574219,341.8083801269531,318.6541748046875,341.8083801269531,4306158732
2022-02-12,329.23687744140625,329.4959411621094,314.3369445800781,320.55828857421875,4371772668
2022-02-13,334.8714904785156,339.2978515625,325.9889831542969,329.2290344238281,4651844844
