Price,Close,High,Low,Open,Volume
Ticker,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD
Date,,,,,
2022-01-01,178.5179443359375,178.96224975585938,170.19554138183594,170.3108367919922,1084780603
2022-01-02,176.38284301757812,179.43235778808594,175.01231384277344,178.53240966796875,995389409
2022-01-03,170.29774475097656,176.3863067626953,167.5339813232422,176.3863067626953,1345778058
2022-01-04,167.93890380859375,173.735107421875,166.74012756347656,170.28611755371094,1499265336
2022-01-05,155.0997314453125,171.11045837402344,148.2161102294922,167.94033813476562,2123759721
2022-01-06,150.4313507080078,155.10592651367188,146.66766357421875,155.10592651367188,2097172620
2022-01-07,136.40281677246094,150.5209503173828,135.14999389648438,150.4134063720703,2926269672
2022-01-08,142.51345825195312,147.83731079101562,134.02101135253906,136.40016174316406,2730000333
2022-01-09,140.83900451660156,145.44041442871094,138.39410400390625,142.54312133789062,1599123912
2022-01-10,135.95494079589844,143.56336975097656,130.7969970703125,140.83363342285156,2040883379
2022-01-11,140.18385314941406,143.29904174804688,134.13397216796875,135.94090270996094,1554197314
2022-01-12,151.70310974121094,152.9364776611328,138.5462646484375,140.20375061035156,2242337550
2022-01-13,146.01004028320312,157.54373168945312,146.01004028320312,151.6905975341797,2177023564
2022-01-14,146.15902709960938,150.469482421875,142.39068603515625,146.02590942382812,1822320951
2022-01-15,147.80117797851562,149.35018920898438,144.4191436767578,146.18002319335938,1123271784
2022-01-16,147.8565216064453,151.7723388671875,146.4017791748047,147.78660583496094,1172854751
2022-01-17,139.92601013183594,148.20587158203125,137.50003051757812,147.8767852783203,1487772250
2022-01-18,141.58718872070312,142.46649169921875,134.8957977294922,139.93276977539062,1449435942
2022-01-19,135.79238891601562,142.29408264160156,133.3551788330078,141.5469970703125,1444663456
2022-01-20,127.20528411865234,143.61740112304688,127.17404174804688,135.7913360595703,984099352
2022-01-21,111.96605682373047,128.432861328125,107.90899658203125,127.33333587646484,3771688473
2022-01-22,94.1783676147461,113.58767700195312,89.28715515136719,111.9765396118164,4039466376
2022-01-23,99.5782241821289,104.51920318603516,93.5934829711914,94.30760192871094,2548191912
2022-01-24,91.65016174316406,99.77051544189453,81.2260513305664,99.61751556396484,4664539688
2022-01-25,94.72035217285156,99.70123291015625,87.75712585449219,91.66015625,2842652332
2022-01-26,92.23804473876953,103.7215576171875,89.80755615234375,94.71883392333984,3177186515
2022-01-27,89.63249206542969,94.05999755859375,86.18603515625,92.21805572509766,2513945822
2022-01-28,91.31289672851562,93.36466979980469,87.5742416381836,89.52909088134766,2156098049
2022-01-29,96.2234878540039,98.61104583740234,90.96379852294922,91.35469818115234,1727329992
2022-01-30,93.29767608642578,97.29832458496094,91.70702362060547,96.2490005493164,1110338981
2022-01-31,99.73883819580078,100.7250747680664,89.58599090576172,93.3011703491211,1888454241
2022-02-01,109.9789810180664,112.9801254272461,99.47785949707031,99.72594451904297,3568466349
2022-02-02,101.83760070800781,111.95736694335938,97.735595703125,110.01945495605469,3297984784
2022-02-03,101.45903778076172,102.66846466064453,94.63531494140625,101.8281021118164,2618951519
2022-02-04,112.17424774169922,112.41033172607422,100.67737579345703,101.34093475341797,3121470028
2022-02-05,113.89430236816406,118.21311950683594,110.53406524658203,112.20548248291016,2337469324
2022-02-06,115.29975891113281,115.86648559570312,112.18635559082031,113.90282440185547,1488437091
2022-02-07,117.35514831542969,121.55403137207031,113.14046478271484,115.27619171142578,2501444983
2022-02-08,113.5954818725586,119.96955108642578,110.241943359375,117.4089126586914,2670414753
2022-02-09,114.01937866210938,116.82732391357422,109.97865295410156,113.5340347290039,1844036035
2022-02-10,106.20280456542969,114.78842163085938,106.20280456542969,114.02164459228516,2534257400
2022-02-11,96.38188171386719,107.84539031982422,95.60428619384766,106.22976684570312,2244853464
2022-02-12,95.91820526123047,99.55365753173828,93.49864196777344,96.4014892578125,1722515979
2022-02-13,93.24410247802734,97.20621490478516,91.81570434570312,95.89258575439453,1150014559
2022-02-14,96.43327331542969,97.74172973632812,91.20769500732422,93.19368743896484,1787236369
2022-02-15,104.87330627441406,105.29197692871094,96.43329620361328,96.43740844726562,2134576044
2022-02-16,101.93289947509766,105.34634399414062,98.58037567138672,104.92504119873047,1908954820
2022-02-17,93.4104232788086,102.6329345703125,92.6762466430664,101.89823150634766,1872498133
2022-02-18,90.06546020507812,96.20182037353516,89.70610809326172,93.46298217773438,1669246812
2022-02-19,91.49665069580078,92.54096221923828,88.95311737060547,90.0518798828125,1084605729
2022-02-20,90.90141296386719,93.32028198242188,86.01744079589844,91.44432067871094,1912980153
2022-02-21,83.12316131591797,95.90409088134766,83.11844635009766,90.88302612304688,2892900595
2022-02-22,86.46538543701172,87.16397857666016,81.2048568725586,83.10639953613281,2046554018
2022-02-23,84.90278625488281,92.73844146728516,84.90278625488281,86.47079467773438,2293962445
2022-02-24,89.19474792480469,92.2793960571289,76.85957336425781,84.86357879638672,5253578948
2022-02-25,92.59882354736328,94.7778091430664,87.27616119384766,89.22813415527344,3069242551
2022-02-26,90.14156341552734,94.60433197021484,89.75767517089844,92.6088638305664,1721041901
2022-02-27,85.51905059814453,91.98943328857422,84.49292755126953,90.1246337890625,2012522473
2022-02-28,99.52034759521484,101.04179382324219,84.57584381103516,85.50110626220703,3457872746
