Price,Close,High,Low,Open,Volume
Ticker,EOS-USD,EOS-USD,EOS-USD,EOS-USD,EOS-USD
Date,,,,,
2022-01-01,3.1355481147766113,3.1355481147766113,3.0361430644989014,3.036252021789551,303020152
2022-01-02,3.253288984298706,3.2655889987945557,3.135593891143799,3.135593891143799,414856880
2022-01-03,3.192578077316284,3.2522120475769043,3.1406779289245605,3.2522120475769043,386639908
2022-01-04,3.1748011112213135,3.256761074066162,3.1514649391174316,3.192707061767578,432589616
2022-01-05,2.9065709114074707,3.2268528938293457,2.8071370124816895,3.1748619079589844,615271449
2022-01-06,2.925126075744629,2.9349920749664307,2.823430061340332,2.9061570167541504,562049124
2022-01-07,2.839920997619629,2.927802085876465,2.7216908931732178,2.9248359203338623,708159836
2022-01-08,2.759329080581665,2.8910460472106934,2.6969449520111084,2.8396670818328857,448738139
2022-01-09,2.79618501663208,2.8369460105895996,2.751641035079956,2.759226083755493,315643222
2022-01-10,2.703787088394165,2.823612928390503,2.6006879806518555,2.7964329719543457,572067635
2022-01-11,2.7687199115753174,2.797538995742798,2.6985199451446533,2.7044761180877686,378998266
2022-01-12,2.883418083190918,2.905829906463623,2.7684268951416016,2.76926589012146,370140382
2022-01-13,2.793612003326416,2.902350902557373,2.7893869876861572,2.8836259841918945,341693978
2022-01-14,2.868952989578247,2.9191739559173584,2.781888961791992,2.793778896331787,406988653
2022-01-15,2.9156510829925537,2.9467039108276367,2.8573288917541504,2.8689498901367188,326641026
2022-01-16,2.9093658924102783,2.945291042327881,2.875802993774414,2.914520025253296,252911564
2022-01-17,2.8327150344848633,2.9110798835754395,2.789199113845825,2.9095299243927,300816621
2022-01-18,2.83099102973938,2.928255081176758,2.763653039932251,2.832779884338379,408227823
2022-01-19,2.7501931190490723,2.8688979148864746,2.713805913925171,2.830756902694702,358340937
2022-01-20,2.6310250759124756,2.840909957885742,2.6306068897247314,2.7495779991149902,308236856
2022-01-21,2.361807107925415,2.6561279296875,2.3320651054382324,2.631748914718628,722596584
2022-01-22,2.220367908477783,2.4272539615631104,2.056278944015503,2.362799882888794,976270441
2022-01-23,2.272167921066284,2.2868220806121826,2.1691620349884033,2.2209649085998535,461301423
2022-01-24,2.1999800205230713,2.273880958557129,2.001805067062378,2.272447109222412,698802037
2022-01-25,2.222641944885254,2.2320759296417236,2.1659300327301025,2.199873924255371,362232470
2022-01-26,2.217648983001709,2.3705079555511475,2.1931469440460205,2.2226059436798096,445286819
2022-01-27,2.2195050716400146,2.239206075668335,2.1367530822753906,2.217226028442383,329714931
2022-01-28,2.30997896194458,2.3173398971557617,2.1895859241485596,2.2194080352783203,297083849
2022-01-29,2.3359949588775635,2.369157075881958,2.2998270988464355,2.3096859455108643,228398941
2022-01-30,2.3190789222717285,2.364068031311035,2.2694339752197266,2.336549997329712,218489624
2022-01-31,2.3420169353485107,2.3475050926208496,2.221869945526123,2.3191699981689453,246405712
2022-02-01,2.3569490909576416,2.3710179328918457,2.3163950443267822,2.3416221141815186,242891013
2022-02-02,2.2803359031677246,2.4479799270629883,2.276837110519409,2.356998920440674,298388141
2022-02-03,2.29807710647583,2.29807710647583,2.2416679859161377,2.279871940612793,245506722
2022-02-04,2.480212926864624,2.4802520275115967,2.293915033340454,2.2980289459228516,359588700
2022-02-05,2.4802870750427246,2.5225980281829834,2.4518189430236816,2.4803359508514404,292352822
2022-02-06,2.5400030612945557,2.5448639392852783,2.44809889793396,2.480336904525757,211115386
2022-02-07,2.6891379356384277,2.7158589363098145,2.4940130710601807,2.539947032928467,452774421
2022-02-08,2.633661985397339,2.7572081089019775,2.552978038787842,2.6900830268859863,509597021
2022-02-09,2.669339895248413,2.6960361003875732,2.5992679595947266,2.632499933242798,307010775
2022-02-10,2.5611190795898438,2.7521378993988037,2.557727098464966,2.669532060623169,498348260
2022-02-11,2.415597915649414,2.6003620624542236,2.3987879753112793,2.5612640380859375,409357665
2022-02-12,2.394932985305786,2.4349379539489746,2.349626064300537,2.4155490398406982,281853414
